local_15min,grid,solar,leg1v,leg2v,summary,temperature,cloud_cover
2018-11-27 18:00:00,1.785,-0.016,121.094,121.817,Clear,50.88,0.14
2018-11-27 19:00:00,1.243,-0.011,122.12,122.637,Clear,49.34,0.16
2018-11-27 20:00:00,1.112,-0.011,121.697,122.388,Clear,49.75,0.14
2018-11-27 21:00:00,1.093,-0.012,122.166,122.769,Clear,48.51,0.14
2018-11-27 22:00:00,0.738,-0.011,122.961,123.313,Clear,48.07,0.0
2018-11-27 23:00:00,0.567,-0.009,123.437,123.724,Clear,48.85,0.0
2018-11-28 00:00:00,0.796,-0.01,122.777,123.33,Clear,48.9,0.0
2018-11-28 01:00:00,0.551,-0.009,122.462,122.894,Clear,48.99,0.0
2018-11-28 02:00:00,0.423,-0.009,122.472,122.828,Clear,48.16,0.0
2018-11-28 03:00:00,0.616,-0.011,122.395,122.726,Clear,47.75,0.0
2018-11-28 04:00:00,4.106,-0.023,121.938,122.429,Clear,46.44,0.0
2018-11-28 05:00:00,4.065,-0.022,122.013,122.462,Clear,46.84,0.0
2018-11-28 06:00:00,0.553,-0.009,121.628,122.402,Clear,46.69,0.0
2018-11-28 07:00:00,0.658,-0.021,121.901,122.557,Clear,47.65,0.0
2018-11-28 08:00:00,0.658,0.209,122.677,123.09,Clear,52.13,0.0
2018-11-28 09:00:00,-1.31,1.757,123.449,123.779,Clear,58.54,0.0
2018-11-28 10:00:00,-1.278,2.464,123.741,124.294,Clear,63.36,0.0
2018-11-28 11:00:00,-2.323,3.163,123.65,123.99,Clear,65.2,0.0
2018-11-28 12:00:00,-3.97,4.565,123.894,124.08,Clear,68.01,0.0
2018-11-28 13:00:00,-2.951,3.535,123.623,123.942,Breezy,69.02,0.01
2018-11-28 14:00:00,-1.861,2.47,123.675,123.797,Clear,69.69,0.0
2018-11-28 15:00:00,1.755,2.404,123.305,123.457,Clear,68.95,0.02
2018-11-28 16:00:00,3.209,0.965,123.14,123.381,Clear,66.53,0.0
2018-11-28 17:00:00,1.682,0.067,123.516,123.284,Clear,64.41,0.18
2018-11-28 18:00:00,0.679,-0.013,122.421,122.772,Clear,61.83,0.07
2018-11-28 19:00:00,0.8,-0.01,121.923,122.463,Partly Cloudy,60.47,0.28
2018-11-28 20:00:00,1.081,-0.011,122.174,122.617,Clear,59.8,0.0
2018-11-28 21:00:00,0.947,-0.01,122.503,123.044,Clear,59.48,0.07
2018-11-28 22:00:00,0.885,-0.011,122.902,123.406,Clear,58.2,0.17
2018-11-28 23:00:00,0.566,-0.01,123.549,123.851,Clear,57.12,0.0
2018-11-29 00:00:00,0.491,-0.009,123.063,123.446,Clear,55.49,0.06
2018-11-29 01:00:00,0.404,-0.009,123.45,123.854,Clear,54.53,0.08
2018-11-29 02:00:00,0.402,-0.009,123.766,124.111,Clear,55.44,0.0
2018-11-29 03:00:00,0.404,-0.01,123.784,124.12,Clear,55.64,0.0
2018-11-29 04:00:00,0.52,-0.009,123.515,123.787,Clear,56.3,0.0
2018-11-29 05:00:00,3.076,-0.019,122.651,122.952,Clear,56.49,0.17
2018-11-29 06:00:00,0.603,-0.009,122.521,123.146,Partly Cloudy,56.16,0.37
2018-11-29 07:00:00,0.781,-0.022,122.674,123.261,Mostly Cloudy,57.03,0.81
2018-11-29 08:00:00,0.776,0.038,122.874,123.318,Mostly Cloudy,59.3,0.92
2018-11-29 09:00:00,0.138,0.351,123.271,123.587,Overcast,63.12,0.94
2018-11-29 10:00:00,-1.03,1.541,123.513,123.785,Partly Cloudy,67.06,0.56
2018-11-29 11:00:00,-3.695,4.116,123.334,123.718,Partly Cloudy,70.22,0.55
2018-11-29 12:00:00,-4.052,4.474,123.766,124.113,Partly Cloudy,72.39,0.55
2018-11-29 13:00:00,-3.89,4.311,123.648,124.006,Partly Cloudy,74.17,0.3
2018-11-29 14:00:00,-3.002,3.505,123.507,123.78,Mostly Cloudy,74.22,0.68
2018-11-29 15:00:00,-1.612,2.15,123.385,123.713,Partly Cloudy,74.06,0.52
2018-11-29 16:00:00,-0.755,1.143,123.291,123.787,Clear,72.89,0.24
2018-11-29 17:00:00,0.185,0.199,123.205,123.508,Clear,70.44,0.21
2018-11-29 18:00:00,0.43,-0.015,122.784,123.193,Partly Cloudy,68.02,0.28
2018-11-29 19:00:00,0.522,-0.01,122.745,123.112,Partly Cloudy,65.9,0.5
2018-11-29 20:00:00,0.553,-0.01,122.356,123.134,Partly Cloudy,65.8,0.4
2018-11-29 21:00:00,0.427,-0.009,122.816,123.368,Partly Cloudy,66.04,0.56
2018-11-29 22:00:00,0.693,-0.01,123.225,123.801,Overcast,66.97,1.0
2018-11-29 23:00:00,0.817,-0.011,122.515,123.104,Overcast,67.4,1.0
2018-11-30 00:00:00,0.791,-0.01,122.979,123.546,Overcast,67.36,1.0
2018-11-30 01:00:00,0.881,-0.01,123.078,123.615,Overcast,66.8,1.0
2018-11-30 02:00:00,0.594,-0.009,123.242,123.6,Overcast,66.55,1.0
2018-11-30 03:00:00,0.46,-0.01,123.395,123.792,Overcast,66.46,1.0
2018-11-30 04:00:00,2.482,-0.016,123.087,123.455,Overcast,66.43,1.0
2018-11-30 05:00:00,2.997,-0.018,122.722,123.099,Overcast,66.4,1.0
2018-11-30 06:00:00,0.482,-0.009,122.723,123.271,Overcast,66.39,1.0
2018-11-30 07:00:00,0.58,-0.021,122.7,122.963,Overcast,66.4,1.0
2018-11-30 08:00:00,0.681,0.019,122.922,123.106,Overcast,67.46,1.0
2018-11-30 09:00:00,0.173,0.25,122.907,123.261,Overcast,67.94,1.0
2018-11-30 10:00:00,0.297,0.116,122.684,123.044,Overcast,68.68,1.0
2018-11-30 11:00:00,-0.043,0.458,122.843,123.112,Overcast,69.93,1.0
2018-11-30 12:00:00,-0.329,0.794,122.931,123.176,Overcast,72.28,1.0
2018-11-30 13:00:00,-0.384,0.931,122.647,122.903,Overcast,73.95,1.0
2018-11-30 14:00:00,-0.207,0.697,122.825,123.071,Mostly Cloudy,76.07,0.89
2018-11-30 15:00:00,-0.379,0.794,122.925,123.253,Mostly Cloudy,76.26,0.75
2018-11-30 16:00:00,-0.889,1.308,123.033,123.396,Partly Cloudy,75.33,0.5
2018-11-30 17:00:00,0.297,0.117,122.94,123.306,Partly Cloudy,72.94,0.39
2018-11-30 18:00:00,0.994,-0.014,122.666,123.187,Partly Cloudy,70.96,0.51
2018-11-30 19:00:00,0.868,-0.01,122.554,123.141,Mostly Cloudy,70.2,0.8
2018-11-30 20:00:00,0.807,-0.01,122.757,123.308,Partly Cloudy,69.38,0.4
2018-11-30 21:00:00,0.806,-0.01,123.148,123.714,Mostly Cloudy,69.41,0.88
2018-11-30 22:00:00,0.797,-0.01,123.272,123.895,Overcast,69.72,1.0
2018-11-30 23:00:00,0.793,-0.011,123.48,124.024,Overcast,68.4,1.0
2018-12-01 00:00:00,0.821,-0.01,122.306,122.781,Light Rain,61.04,0.98
2018-12-01 01:00:00,0.538,-0.009,122.922,123.289,Partly Cloudy,58.96,0.49
2018-12-01 02:00:00,0.444,-0.009,123.005,123.444,Partly Cloudy,57.64,0.41
2018-12-01 03:00:00,0.396,-0.01,123.118,123.564,Mostly Cloudy,55.98,0.62
2018-12-01 04:00:00,0.397,-0.01,122.954,123.44,Clear,55.74,0.19
2018-12-01 05:00:00,2.866,-0.017,122.889,123.292,Clear,59.85,0.0
2018-12-01 06:00:00,0.56,-0.009,122.546,122.9,Clear,60.32,0.11
2018-12-01 07:00:00,0.543,-0.023,122.386,122.736,Clear,61.68,0.0
2018-12-01 08:00:00,-0.409,1.31,121.966,122.487,Clear,64.36,0.0
2018-12-01 09:00:00,-1.649,2.694,121.844,122.209,Clear,67.97,0.0
2018-12-01 10:00:00,-2.502,3.547,122.624,123.199,Clear,71.12,0.0
2018-12-01 11:00:00,-3.128,4.241,122.791,123.083,Clear,72.98,0.0
2018-12-01 12:00:00,-1.357,4.432,122.256,122.755,Clear,74.84,0.0
2018-12-01 13:00:00,-3.314,4.301,122.591,123.072,Clear,76.2,0.0
2018-12-01 14:00:00,-2.916,3.801,122.632,123.1,Clear,76.37,0.0
2018-12-01 15:00:00,-2.18,3.021,122.641,123.165,Clear,76.27,0.0
2018-12-01 16:00:00,0.944,1.51,122.333,122.901,Clear,74.26,0.0
2018-12-01 17:00:00,0.837,0.28,122.114,122.456,Clear,67.09,0.0
2018-12-01 18:00:00,4.61,-0.027,121.459,122.068,Clear,60.25,0.0
2018-12-01 19:00:00,3.509,-0.019,121.672,122.283,Clear,56.9,0.0
2018-12-01 20:00:00,1.052,-0.011,121.929,122.395,Clear,55.78,0.0
2018-12-01 21:00:00,1.745,-0.012,121.888,122.679,Clear,51.94,0.0
2018-12-01 22:00:00,1.354,-0.011,122.513,123.024,Clear,50.53,0.0
2018-12-01 23:00:00,0.902,-0.011,122.876,123.282,Clear,49.66,0.0
2018-12-02 00:00:00,0.9,-0.01,122.452,122.893,Clear,46.95,0.0
2018-12-02 01:00:00,0.429,-0.009,122.829,123.189,Clear,48.77,0.0
2018-12-02 02:00:00,0.429,-0.009,122.796,123.132,Clear,47.37,0.0
2018-12-02 03:00:00,0.421,-0.009,122.971,123.325,Clear,46.68,0.0
2018-12-02 04:00:00,0.577,-0.01,122.968,123.306,Clear,49.56,0.0
2018-12-02 05:00:00,0.526,-0.01,122.74,123.003,Clear,47.59,0.14
2018-12-02 06:00:00,0.552,-0.009,122.439,122.82,Clear,48.23,0.0
2018-12-02 07:00:00,0.429,-0.022,122.17,122.506,Clear,48.97,0.0
2018-12-02 08:00:00,-0.864,1.345,122.115,122.36,Clear,55.77,0.0
2018-12-02 09:00:00,-1.153,2.664,122.422,122.569,Clear,59.35,0.0
2018-12-02 10:00:00,-1.75,3.5,122.137,123.013,Clear,61.58,0.0
2018-12-02 11:00:00,-2.91,4.182,122.393,122.753,Clear,63.26,0.0
2018-12-02 12:00:00,-2.955,4.282,122.464,122.989,Clear,65.36,0.0
2018-12-02 13:00:00,-2.933,4.112,122.419,122.751,Clear,67.13,0.0
2018-12-02 14:00:00,-2.419,3.641,122.334,123.265,Clear,67.84,0.03
2018-12-02 15:00:00,-1.792,2.889,121.985,122.647,Clear,67.98,0.0
2018-12-02 16:00:00,-0.255,1.424,121.873,122.157,Clear,66.01,0.06
2018-12-02 17:00:00,0.866,0.219,121.414,121.585,Clear,60.1,0.0
2018-12-02 18:00:00,1.759,-0.019,121.604,122.21,Clear,56.52,0.02
2018-12-02 19:00:00,1.603,-0.012,121.974,122.707,Clear,54.8,0.0
2018-12-02 20:00:00,1.207,-0.011,122.341,122.668,Clear,52.98,0.0
2018-12-02 21:00:00,1.278,-0.012,122.698,122.911,Clear,52.31,0.0
2018-12-02 22:00:00,1.131,-0.011,123.304,123.685,Clear,51.81,0.0
2018-12-02 23:00:00,0.602,-0.01,123.54,123.82,Clear,51.2,0.0
2018-12-03 00:00:00,0.6,-0.009,123.869,124.114,Clear,50.52,0.0
2018-12-03 01:00:00,0.727,-0.01,123.51,123.684,Clear,49.36,0.0
2018-12-03 02:00:00,4.01,-0.022,123.153,123.569,Clear,48.94,0.0
2018-12-03 03:00:00,3.828,-0.021,123.218,123.513,Clear,48.33,0.0
2018-12-03 04:00:00,4.186,-0.023,122.864,123.223,Clear,47.34,0.0
2018-12-03 05:00:00,2.325,-0.017,122.489,122.905,Clear,46.9,0.24
2018-12-03 06:00:00,0.47,-0.009,121.826,122.332,Partly Cloudy,47.48,0.37
2018-12-03 07:00:00,0.732,-0.022,122.639,123.142,Mostly Cloudy,48.56,0.8
2018-12-03 08:00:00,4.902,0.215,122.529,123.126,Mostly Cloudy,51.07,0.85
2018-12-03 09:00:00,-0.716,1.239,123.27,123.622,Mostly Cloudy,53.73,0.89
2018-12-03 10:00:00,-1.419,1.905,123.339,123.58,Mostly Cloudy,56.84,0.75
2018-12-03 11:00:00,-3.315,3.758,123.801,124.116,Partly Cloudy,59.42,0.34
2018-12-03 12:00:00,-3.758,4.382,124.167,124.4,Partly Cloudy,60.85,0.31
2018-12-03 13:00:00,-3.752,4.22,124.166,124.482,Clear,61.11,0.17
2018-12-03 14:00:00,-3.368,3.811,124.257,124.643,Partly Cloudy,60.89,0.33
2018-12-03 15:00:00,-1.776,2.338,124.304,124.653,Mostly Cloudy,59.87,0.62
2018-12-03 16:00:00,-0.22,0.631,123.93,124.288,Overcast,58.37,0.97
2018-12-03 17:00:00,0.349,0.058,123.318,123.682,Mostly Cloudy,55.46,0.75
2018-12-03 18:00:00,0.913,-0.015,122.492,122.977,Mostly Cloudy,53.14,0.71
2018-12-03 19:00:00,0.545,-0.009,122.553,122.816,Overcast,51.91,0.96
2018-12-03 20:00:00,1.01,-0.012,122.619,123.222,Clear,49.35,0.14
2018-12-03 21:00:00,1.344,-0.012,122.973,123.379,Partly Cloudy,46.18,0.47
2018-12-03 22:00:00,0.951,-0.01,123.646,124.069,Clear,44.24,0.19
2018-12-03 23:00:00,0.563,-0.009,123.711,124.077,Clear,43.9,0.14
2018-12-04 00:00:00,0.717,-0.01,123.676,123.962,Clear,43.32,0.08
2018-12-04 01:00:00,0.622,-0.01,123.539,123.918,Clear,41.77,0.0
2018-12-04 02:00:00,0.742,-0.011,123.389,123.948,Clear,41.79,0.0
2018-12-04 03:00:00,0.671,-0.01,123.305,123.624,Clear,41.54,0.0
2018-12-04 04:00:00,2.273,-0.016,122.86,123.232,Clear,39.72,0.0
2018-12-04 05:00:00,2.952,-0.019,122.195,122.514,Clear,38.74,0.0
2018-12-04 06:00:00,0.616,-0.01,122.325,122.897,Clear,37.6,0.0
2018-12-04 07:00:00,0.826,-0.022,122.181,122.728,Clear,38.3,0.0
2018-12-04 08:00:00,-0.449,1.298,123.247,123.71,Clear,41.04,0.0
2018-12-04 09:00:00,-2.151,2.747,123.925,124.137,Clear,43.9,0.0
2018-12-04 10:00:00,-3.205,3.673,124.332,124.734,Clear,46.78,0.0
2018-12-04 11:00:00,-3.854,4.327,124.411,124.885,Clear,50.52,0.02
2018-12-04 12:00:00,-3.936,4.547,124.523,124.829,Clear,52.17,0.0
2018-12-04 13:00:00,-3.905,4.378,124.404,124.776,Clear,54.09,0.0
2018-12-04 14:00:00,-3.41,3.877,124.54,124.886,Clear,55.28,0.0
2018-12-04 15:00:00,-2.4,2.995,124.67,124.956,Clear,55.46,0.0
2018-12-04 16:00:00,-1.05,1.487,124.489,124.824,Clear,54.0,0.0
2018-12-04 17:00:00,0.419,0.067,123.481,123.78,Clear,49.78,0.1
2018-12-04 18:00:00,0.997,-0.017,122.652,122.883,Clear,46.58,0.04
2018-12-04 19:00:00,0.827,-0.01,122.462,122.764,Clear,46.25,0.0
2018-12-04 20:00:00,1.241,-0.012,122.56,122.899,Clear,45.07,0.0
2018-12-04 21:00:00,1.127,-0.011,122.619,123.147,Partly Cloudy,45.4,0.35
2018-12-04 22:00:00,1.293,-0.012,122.975,123.564,Clear,43.55,0.24
2018-12-04 23:00:00,0.714,-0.011,123.64,123.956,Partly Cloudy,41.28,0.31
2018-12-05 00:00:00,0.892,-0.011,123.619,124.082,Partly Cloudy,41.57,0.31
2018-12-05 01:00:00,0.902,-0.011,121.738,122.175,Partly Cloudy,40.92,0.28
2018-12-05 02:00:00,0.726,-0.01,121.777,122.279,Clear,40.55,0.17
2018-12-05 03:00:00,0.675,-0.01,121.709,122.335,Mostly Cloudy,40.36,0.82
2018-12-05 04:00:00,0.803,-0.011,121.365,121.914,Overcast,40.02,1.0
2018-12-05 05:00:00,0.745,-0.01,122.441,122.882,Overcast,40.29,1.0
2018-12-05 06:00:00,0.633,-0.009,121.539,122.205,Overcast,40.63,1.0
2018-12-05 07:00:00,0.568,-0.021,122.581,123.026,Partly Cloudy,40.79,0.59
2018-12-05 08:00:00,0.179,0.458,123.036,123.295,Mostly Cloudy,42.67,0.8
2018-12-05 09:00:00,-0.241,0.635,123.591,123.843,Mostly Cloudy,45.46,0.69
2018-12-05 10:00:00,-1.204,1.736,123.855,124.151,Mostly Cloudy,48.37,0.76
2018-12-05 11:00:00,-1.378,1.789,124.016,124.375,Partly Cloudy,50.11,0.49
2018-12-05 12:00:00,-1.427,1.84,124.231,124.648,Mostly Cloudy,52.24,0.8
2018-12-05 13:00:00,-0.499,1.119,123.774,124.16,Overcast,53.29,1.0
2018-12-05 14:00:00,0.09,0.554,123.833,124.377,Overcast,54.58,1.0
2018-12-05 15:00:00,-0.515,1.046,123.765,124.177,Overcast,54.8,1.0
2018-12-05 16:00:00,0.223,0.315,123.648,123.899,Overcast,54.04,1.0
2018-12-05 17:00:00,0.392,0.008,123.229,123.558,Mostly Cloudy,51.47,0.75
2018-12-05 18:00:00,0.709,-0.012,122.139,122.558,Partly Cloudy,49.25,0.44
2018-12-05 19:00:00,0.916,-0.011,122.802,123.071,Partly Cloudy,47.65,0.35
2018-12-05 20:00:00,1.198,-0.011,122.896,123.42,Mostly Cloudy,48.04,0.76
2018-12-05 21:00:00,1.135,-0.011,122.49,122.991,Overcast,48.21,1.0
2018-12-05 22:00:00,1.32,-0.012,122.702,123.247,Overcast,48.71,1.0
2018-12-05 23:00:00,0.513,-0.01,122.933,123.138,Overcast,49.86,1.0
2018-12-06 00:00:00,0.504,-0.009,122.882,123.233,Overcast,50.61,1.0
2018-12-06 01:00:00,0.636,-0.01,123.078,123.416,Overcast,50.96,1.0
2018-12-06 02:00:00,3.925,-0.022,123.057,123.502,Overcast,51.33,1.0
2018-12-06 03:00:00,3.732,-0.021,123.132,123.414,Overcast,51.34,1.0
2018-12-06 04:00:00,3.925,-0.023,122.879,123.169,Overcast,51.33,1.0
2018-12-06 05:00:00,4.044,-0.023,122.517,122.806,Overcast,51.34,1.0
2018-12-06 06:00:00,0.421,-0.009,122.551,123.153,Overcast,51.5,1.0
2018-12-06 07:00:00,0.713,-0.021,122.276,122.707,Overcast,51.89,1.0
2018-12-06 08:00:00,0.598,-0.027,123.117,123.343,Overcast,52.55,1.0
2018-12-06 09:00:00,0.577,0.047,123.239,123.443,Overcast,53.46,1.0
2018-12-06 10:00:00,0.463,0.061,123.064,123.388,Overcast,53.27,1.0
2018-12-06 11:00:00,0.395,0.067,123.082,123.498,Overcast,53.37,1.0
2018-12-06 12:00:00,0.446,0.103,123.188,123.425,Overcast,54.14,1.0
2018-12-06 13:00:00,0.182,0.311,123.102,123.424,Overcast,55.21,1.0
2018-12-06 14:00:00,0.36,0.103,123.54,123.839,Foggy,55.84,1.0
2018-12-06 15:00:00,4.737,-0.005,122.974,123.733,Foggy,56.05,1.0
2018-12-06 16:00:00,0.929,-0.036,123.409,123.895,Foggy,55.67,1.0
2018-12-06 17:00:00,0.956,-0.022,123.231,123.566,Overcast,55.27,1.0
2018-12-06 18:00:00,1.107,-0.013,122.265,122.674,Overcast,55.25,1.0
2018-12-06 19:00:00,0.772,-0.01,122.414,122.72,Overcast,55.22,1.0
2018-12-06 20:00:00,0.55,-0.01,122.642,122.932,Overcast,55.36,1.0
2018-12-06 21:00:00,0.685,-0.01,123.007,123.118,Overcast,55.12,1.0
2018-12-06 22:00:00,0.552,-0.011,123.528,123.777,Overcast,55.15,1.0
2018-12-06 23:00:00,1.101,-0.011,123.18,123.607,Overcast,54.86,1.0
2018-12-07 00:00:00,1.058,-0.011,123.315,123.649,Light Rain,54.61,1.0
2018-12-07 01:00:00,1.024,-0.01,123.508,124.137,Overcast,53.97,1.0
2018-12-07 02:00:00,0.738,-0.01,123.748,124.247,Overcast,53.77,1.0
2018-12-07 03:00:00,0.555,-0.01,123.797,124.071,Overcast,53.24,1.0
2018-12-07 04:00:00,3.56,-0.021,123.304,123.594,Overcast,52.44,1.0
2018-12-07 05:00:00,3.216,-0.019,122.978,123.254,Overcast,51.7,1.0
2018-12-07 06:00:00,0.536,-0.009,122.46,122.968,Overcast,51.1,1.0
2018-12-07 07:00:00,0.616,-0.021,122.711,123.233,Overcast,50.57,1.0
2018-12-07 08:00:00,0.713,-0.03,122.849,123.096,Overcast,50.22,1.0
2018-12-07 09:00:00,0.453,0.062,122.799,122.997,Overcast,50.14,1.0
2018-12-07 10:00:00,0.289,0.118,122.83,123.066,Overcast,49.97,1.0
2018-12-07 11:00:00,0.135,0.272,122.87,123.067,Overcast,49.88,1.0
2018-12-07 12:00:00,0.322,0.218,122.842,123.135,Overcast,49.4,1.0
2018-12-07 13:00:00,0.392,0.013,122.62,123.011,Light Rain,48.99,1.0
2018-12-07 14:00:00,0.347,0.068,122.552,122.892,Rain,48.96,1.0
2018-12-07 15:00:00,0.432,0.026,122.813,123.062,Rain,49.08,1.0
2018-12-07 16:00:00,0.524,-0.021,122.533,122.691,Rain,49.04,1.0
2018-12-07 17:00:00,0.927,-0.023,121.849,122.283,Rain,48.98,1.0
2018-12-07 18:00:00,0.795,-0.011,122.123,122.552,Rain,48.43,1.0
2018-12-07 19:00:00,0.85,-0.01,122.484,122.832,Light Rain,47.77,1.0
2018-12-07 20:00:00,1.28,-0.013,122.6,122.932,Overcast,47.39,1.0
2018-12-07 21:00:00,1.383,-0.012,122.951,123.373,Overcast,47.02,1.0
2018-12-07 22:00:00,1.251,-0.011,123.502,123.99,Rain,46.75,1.0
2018-12-07 23:00:00,1.072,-0.011,122.562,122.868,Rain,46.12,1.0
2018-12-08 00:00:00,1.086,-0.011,122.416,122.913,Mostly Cloudy,46.13,0.9
2018-12-08 01:00:00,1.199,-0.011,122.751,123.31,Overcast,45.55,1.0
2018-12-08 02:00:00,4.278,-0.025,122.138,122.699,Overcast,45.54,1.0
2018-12-08 03:00:00,3.767,-0.022,122.194,122.526,Overcast,44.87,1.0
2018-12-08 04:00:00,4.213,-0.024,121.743,122.252,Overcast,44.41,1.0
2018-12-08 05:00:00,3.374,-0.021,121.529,121.802,Overcast,44.05,1.0
2018-12-08 06:00:00,0.768,-0.01,121.317,121.811,Overcast,43.68,1.0
2018-12-08 07:00:00,0.822,-0.022,121.87,122.382,Overcast,43.54,1.0
2018-12-08 08:00:00,0.758,-0.036,122.034,122.435,Overcast,43.22,1.0
2018-12-08 09:00:00,0.381,0.117,122.26,122.528,Overcast,43.26,1.0
2018-12-08 10:00:00,0.411,0.421,122.563,122.93,Overcast,43.8,1.0
2018-12-08 11:00:00,-0.028,1.166,122.757,123.346,Overcast,44.22,1.0
2018-12-08 12:00:00,0.521,0.532,122.688,123.158,Overcast,44.81,1.0
2018-12-08 13:00:00,0.095,0.862,123.152,123.33,Overcast,44.92,1.0
2018-12-08 14:00:00,1.808,0.532,123.355,122.858,Overcast,44.72,1.0
2018-12-08 15:00:00,1.16,0.494,123.188,123.3,Overcast,44.41,1.0
2018-12-08 16:00:00,1.487,0.108,122.804,123.247,Overcast,43.86,1.0
2018-12-08 17:00:00,1.831,-0.043,121.968,122.616,Overcast,43.42,1.0
2018-12-08 18:00:00,1.572,-0.02,121.692,121.811,Overcast,42.74,1.0
2018-12-08 19:00:00,2.858,-0.018,121.651,121.963,Overcast,42.44,1.0
2018-12-08 20:00:00,1.263,-0.012,122.012,122.243,Mostly Cloudy,41.74,0.9
2018-12-08 21:00:00,1.884,-0.013,121.904,122.51,Overcast,41.52,1.0
2018-12-08 22:00:00,1.835,-0.014,122.347,122.859,Overcast,41.47,1.0
2018-12-08 23:00:00,0.725,-0.011,122.968,123.332,Overcast,41.3,1.0
2018-12-09 00:00:00,0.619,-0.011,123.396,123.706,Overcast,40.69,1.0
2018-12-09 01:00:00,0.903,-0.011,123.683,123.91,Overcast,39.74,0.97
2018-12-09 02:00:00,0.842,-0.01,122.798,123.286,Partly Cloudy,38.51,0.39
2018-12-09 03:00:00,0.93,-0.011,122.734,123.216,Partly Cloudy,37.71,0.26
2018-12-09 04:00:00,4.085,-0.024,122.273,122.741,Mostly Cloudy,37.51,0.75
2018-12-09 05:00:00,3.566,-0.023,122.111,122.525,Overcast,38.08,1.0
2018-12-09 06:00:00,0.683,-0.01,122.608,123.036,Overcast,38.86,1.0
2018-12-09 07:00:00,0.545,-0.021,122.279,122.624,Overcast,39.18,1.0
2018-12-09 08:00:00,0.761,0.119,122.071,122.446,Overcast,40.3,1.0
2018-12-09 09:00:00,0.12,0.531,122.706,123.134,Partly Cloudy,42.61,0.42
2018-12-09 10:00:00,-2.821,3.7,123.581,123.843,Clear,46.06,0.08
2018-12-09 11:00:00,-3.227,4.262,123.755,124.2,Clear,49.33,0.11
2018-12-09 12:00:00,-3.716,4.514,124.374,124.592,Partly Cloudy,50.78,0.33
2018-12-09 13:00:00,-2.319,3.798,124.036,124.393,Mostly Cloudy,52.02,0.75
2018-12-09 14:00:00,2.16,1.406,123.41,123.67,Mostly Cloudy,52.19,0.76
2018-12-09 15:00:00,1.346,1.017,123.373,123.259,Overcast,51.39,0.97
2018-12-09 16:00:00,0.946,0.357,123.015,123.286,Overcast,49.97,1.0
2018-12-09 17:00:00,2.742,0.0,122.354,122.515,Partly Cloudy,47.69,0.49
2018-12-09 18:00:00,1.517,-0.021,121.342,121.408,Partly Cloudy,45.09,0.31
2018-12-09 19:00:00,1.863,-0.014,121.584,121.69,Clear,43.61,0.17
2018-12-09 20:00:00,1.65,-0.013,122.373,122.306,Clear,41.42,0.04
2018-12-09 21:00:00,1.566,-0.013,122.326,122.591,Clear,40.0,0.0
2018-12-09 22:00:00,1.358,-0.012,122.751,122.977,Clear,39.45,0.0
2018-12-09 23:00:00,0.514,-0.011,123.472,123.808,Clear,39.46,0.0
2018-12-10 00:00:00,0.587,-0.01,123.914,124.155,Clear,38.67,0.0
2018-12-10 01:00:00,0.728,-0.01,123.881,124.342,Clear,37.48,0.0
2018-12-10 02:00:00,3.944,-0.023,123.594,124.106,Clear,36.08,0.0
2018-12-10 03:00:00,4.019,-0.023,123.394,123.901,Clear,35.23,0.0
2018-12-10 04:00:00,4.16,-0.024,123.154,123.617,Clear,33.99,0.0
2018-12-10 05:00:00,3.955,-0.024,122.519,123.129,Clear,33.85,0.0
2018-12-10 06:00:00,0.722,-0.01,122.795,123.475,Clear,33.82,0.0
2018-12-10 07:00:00,0.822,-0.022,122.38,122.917,Clear,34.57,0.0
2018-12-10 08:00:00,-0.276,1.267,123.497,123.9,Clear,39.79,0.0
2018-12-10 09:00:00,-2.306,2.758,124.253,124.58,Clear,45.21,0.0
2018-12-10 10:00:00,-2.717,3.706,123.243,123.934,Clear,49.32,0.0
2018-12-10 11:00:00,-3.709,4.307,123.733,124.091,Clear,52.86,0.0
2018-12-10 12:00:00,-4.054,4.518,124.113,124.483,Clear,55.26,0.0
2018-12-10 13:00:00,-3.914,4.377,123.978,124.36,Clear,57.24,0.0
2018-12-10 14:00:00,-3.365,3.924,123.835,124.098,Clear,58.48,0.0
